1430	-0.0006241833	-0.0536073973	-9.8004337076	0.0000000000	0.0000000000	0.0000000000
1440	-0.0006242652	-0.0539058653	-9.8003633561	0.0000000000	0.0000000000	0.0000000000
1450	-0.0006241935	-0.0542001597	-9.8002932244	0.0000000000	0.0000000000	0.0000000000
1460	-0.0006239667	-0.0544902494	-9.8002233117	0.0000000000	0.0000000000	0.0000000000
1470	-0.0006235829	-0.0547761031	-9.8001536173	0.0000000000	0.0000000000	0.0000000000
1480	-0.0006230406	-0.0550576898	-9.8000841404	0.0000000000	0.0000000000	0.0000000000
1490	-0.0006223380	-0.0553349782	-9.8000148804	0.0000000000	0.0000000000	0.0000000000
1500	-0.0006214736	-0.0556079373	-9.7999458366	0.0000000000	0.0000000000	0.0000000000
1510	-0.0006204457	-0.0558765361	-9.7998770082	0.0000000000	0.0000000000	0.0000000000
1520	-0.0006192526	-0.0561407435	-9.7998083945	0.0000000000	0.0000000000	0.0000000000
1530	-0.0006178926	-0.0564005287	-9.7997399950	0.0000000000	0.0000000000	0.0000000000
1540	-0.0006163641	-0.0566558606	-9.7996718089	0.0000000000	0.0000000000	0.0000000000
1550	-0.0006146655	-0.0569067086	-9.7996038355	0.0000000000	0.0000000000	0.0000000000
1560	-0.0006127950	-0.0571530418	-9.7995360743	0.0000000000	0.0000000000	0.0000000000
1570	-0.0006107512	-0.0573948295	-9.7994685245	0.0000000000	0.0000000000	0.0000000000
1580	-0.0006085322	-0.0576320412	-9.7994011856	0.0000000000	0.0000000000	0.0000000000
1590	-0.0006061365	-0.0578646464	-9.7993340569	0.0000000000	0.0000000000	0.0000000000
1600	-0.0006035625	-0.0580926144	-9.7992671378	0.0000000000	0.0000000000	0.0000000000
1610	-0.0006008084	-0.0583159152	-9.7992004278	0.0000000000	0.0000000000	0.0000000000
1620	-0.0005978728	-0.0585345183	-9.7991339262	0.0000000000	0.0000000000	0.0000000000
1630	-0.0005947539	-0.0587483936	-9.7990676325	0.0000000000	0.0000000000	0.0000000000
1640	-0.0005914502	-0.0589575112	-9.7990015461	0.0000000000	0.0000000000	0.0000000000
1650	-0.0005879600	-0.0591618410	-9.7989356665	0.0000000000	0.0000000000	0.0000000000
1660	-0.0005842818	-0.0593613532	-9.7988699931	0.0000000000	0.0000000000	0.0000000000
1670	-0.0005804139	-0.0595560182	-9.7988045254	0.0000000000	0.0000000000	0.0000000000
1680	-0.0005763548	-0.0597458063	-9.7987392630	0.0000000000	0.0000000000	0.0000000000
1690	-0.0005721028	-0.0599306882	-9.7986742053	0.0000000000	0.0000000000	0.0000000000
1700	-0.0005676564	-0.0601106345	-9.7986093519	0.0000000000	0.0000000000	0.0000000000
1710	-0.0005630140	-0.0602856160	-9.7985447022	0.0000000000	0.0000000000	0.0000000000
1720	-0.0005581741	-0.0604556037	-9.7984802558	0.0000000000	0.0000000000	0.0000000000
1730	-0.0005531350	-0.0606205688	-9.7984160124	0.0000000000	0.0000000000	0.0000000000
1740	-0.0005478952	-0.0607804825	-9.7983519714	0.0000000000	0.0000000000	0.0000000000
1750	-0.0005424533	-0.0609353163	-9.7982881324	0.0000000000	0.0000000000	0.0000000000
1760	-0.0005368076	-0.0610850416	-9.7982244952	0.0000000000	0.0000000000	0.0000000000
1770	-0.0005309566	-0.0612296304	-9.7981610592	0.0000000000	0.0000000000	0.0000000000
1780	-0.0005248987	-0.0613690545	-9.7980978242	0.0000000000	0.0000000000	0.0000000000
1790	-0.0005186326	-0.0615032860	-9.7980347898	0.0000000000	0.0000000000	0.0000000000
1800	-0.0005121566	-0.0616322972	-9.7979719556	0.0000000000	0.0000000000	0.0000000000
1810	-0.0005054693	-0.0617560606	-9.7979093213	0.0000000000	0.0000000000	0.0000000000
1820	-0.0004985692	-0.0618745488	-9.7978468868	0.0000000000	0.0000000000	0.0000000000
1830	-0.0004914548	-0.0619877348	-9.7977846516	0.0000000000	0.0000000000	0.0000000000
1840	-0.0004841247	-0.0620955914	-9.7977226155	0.0000000000	0.0000000000	0.0000000000
1850	-0.0004765773	-0.0621980921	-9.7976607783	0.0000000000	0.0000000000	0.0000000000
1860	-0.0004688113	-0.0622952101	-9.7975991398	0.0000000000	0.0000000000	0.0000000000
1870	-0.0004608251	-0.0623869193	-9.7975376997	0.0000000000	0.0000000000	0.0000000000
1880	-0.0004526174	-0.0624731935	-9.7974764578	0.0000000000	0.0000000000	0.0000000000
1890	-0.0004441868	-0.0625540067	-9.7974154140	0.0000000000	0.0000000000	0.0000000000
1900	-0.0004355318	-0.0626293334	-9.7973545682	0.0000000000	0.0000000000	0.0000000000
1910	-0.0004266510	-0.0626991480	-9.7972939202	0.0000000000	0.0000000000	0.0000000000
1920	-0.0004175431	-0.0627634253	-9.7972334698	0.0000000000	0.0000000000	0.0000000000
1930	-0.0004082067	-0.0628221405	-9.7971732171	0.0000000000	0.0000000000	0.0000000000
1940	-0.0003986403	-0.0628752686	-9.7971131619	0.0000000000	0.0000000000	0.0000000000
1950	-0.0003888428	-0.0629227853	-9.7970533041	0.0000000000	0.0000000000	0.0000000000
1960	-0.0003788127	-0.0629646662	-9.7969936438	0.0000000000	0.0000000000	0.0000000000
1970	-0.0003685486	-0.0630008875	-9.7969341809	0.0000000000	0.0000000000	0.0000000000
1980	-0.0003580494	-0.0630314253	-9.7968749154	0.0000000000	0.0000000000	0.0000000000
1990	-0.0003473136	-0.0630562561	-9.7968158474	0.0000000000	0.0000000000	0.0000000000
2000	-0.0003363401	-0.0630753568	-9.7967569769	0.0000000000	0.0000000000	0.0000000000
2010	-0.0003251274	-0.0630887045	-9.7966983040	0.0000000000	0.0000000000	0.0000000000
2020	-0.0003136744	-0.0630962764	-9.7966398288	0.0000000000	0.0000000000	0.0000000000
2030	-0.0003019798	-0.0630980502	-9.7965815513	0.0000000000	0.0000000000	0.0000000000
2040	-0.0002900424	-0.0630940037	-9.7965234718	0.0000000000	0.0000000000	0.0000000000
2050	-0.0002778609	-0.0630841151	-9.7964655904	0.0000000000	0.0000000000	0.0000000000
2060	-0.0002654341	-0.0630683629	-9.7964079072	0.0000000000	0.0000000000	0.0000000000
2070	-0.0002527609	-0.0630467259	-9.7963504226	0.0000000000	0.0000000000	0.0000000000
2080	-0.0002398400	-0.0630191831	-9.7962931366	0.0000000000	0.0000000000	0.0000000000
2090	-0.0002266704	-0.0629857139	-9.7962360496	0.0000000000	0.0000000000	0.0000000000
2100	-0.0002132507	-0.0629462978	-9.7961791619	0.0000000000	0.0000000000	0.0000000000
2110	-0.0001995800	-0.0629009150	-9.7961224737	0.0000000000	0.0000000000	0.0000000000
